price,area_sqft,location,bhk,is_resale,amenity_gym,lift,parking,amenity_maintenance,amenity_security,amenity_kids_play,amenity_clubhouse,amenity_intercom,amenity_gardens,amenity_indoor_games,amenity_gas,amenity_jogging,amenity_pool,price_per_sqft,amenity_count
9000000,400,borivali_east,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22500.0,0
2500000,300,kandivali_east,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,8333.333333333334,0
5500000,400,i_c_colony,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,13750.0,2
8000000,650,dahisar_w,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,12307.692307692309,1
27500000,1600,malad_east,3,1,1,1,1,0,1,1,1,1,1,1,0,1,1,17187.5,9
11500000,860,marol,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,13372.093023255815,4
35900000,1320,parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,27196.969696969696,3
42000000,1200,lower_parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,35000.0,3
33100000,1320,parel,2,0,0,1,1,0,1,0,0,0,1,0,0,0,1,25075.757575757576,3
106000000,2826,worli,3,0,0,1,1,0,1,0,0,0,1,0,0,0,1,37508.84642604388,3
101400000,2880,lower_parel,3,0,0,1,1,0,0,0,0,0,1,0,0,0,1,35208.333333333336,2
32500000,997,jogeshwari_east,3,0,0,1,1,0,1,0,0,0,1,0,0,0,0,32597.79338014042,2
18500000,1038,jogeshwari_east,2,1,1,1,0,0,0,1,1,1,1,0,0,0,1,17822.736030828517,6
11000000,600,malad_west,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,18333.333333333332,1
9200000,400,chembur_shell_colony,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,23000.0,3
50100000,2800,central_avenue,4,0,1,1,1,1,1,0,0,0,0,0,0,0,0,17892.85714285714,3
33000000,1400,chembur_east,3,0,0,1,1,1,1,0,0,0,0,0,0,0,0,23571.428571428572,2
34100000,1500,diamond_market_road,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,22733.333333333332,3
21800000,1412,mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,15439.093484419263,6
21200000,1412,mulund,3,0,1,1,1,0,0,0,1,1,1,1,1,0,0,15014.164305949009,6
3000000,545,nalasopara_west,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,5504.587155963302,0
11000000,585,raheja_vihar,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,18803.418803418805,2
17900000,1000,raheja_vihar,2,0,0,1,1,1,1,0,0,0,0,0,0,0,0,17900.0,2
19500000,1050,powai_lake,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,18571.428571428572,3
19500000,1014,mhada_colony_20,2,0,0,1,1,1,0,0,0,0,0,0,0,0,0,19230.76923076923,1
16000000,900,goregaon_east,2,0,0,1,1,1,1,1,0,1,0,0,0,0,0,17777.777777777777,4
11500000,600,tolaram_colony,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,19166.666666666668,3
10500000,700,tolaram_colony,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,15000.0,3
6400000,1550,taloja,3,0,1,1,1,0,0,0,0,1,0,0,0,0,1,4129.032258064516,3
90000000,5245,thane_west,5,1,1,1,1,0,0,1,1,1,1,1,1,1,1,17159.199237368925,9
2100000,529,vangani,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3969.7542533081287,0
3600000,530,sector_20_kharghar,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6792.452830188679,3
9200000,1260,sector_5_ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7301.587301587301,3
9000000,1260,sector12_new_panvel,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7142.857142857143,3
9200000,1150,sector_17_ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8000.0,3
5300000,690,sector_17_ulwe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7681.159420289855,3
15500000,1240,sector9_kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,12500.0,3
9500000,1260,sector_19_kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7539.68253968254,3
9000000,1240,sector_5_ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7258.064516129032,3
10100000,1265,navi_basti,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,7984.189723320158,1
10800000,1260,sector12_kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8571.42857142857,4
11000000,1255,sector_21_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8764.940239043824,3
7200000,1055,sector_19_kharghar,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6824.644549763033,3
7000000,1060,sector_5_ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,6603.773584905661,3
12700000,1238,navi_basti,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,10258.481421647819,1
8500000,1150,sector12_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7391.304347826087,3
8500000,1165,sector12_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7296.137339055794,3
7700000,1080,sector9_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7129.62962962963,3
11000000,1470,sector12_kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7482.993197278912,3
6000000,610,sector9_kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9836.065573770491,3
9200000,1180,sector12_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7796.610169491525,3
15000000,1735,sector9_kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8645.533141210375,3
11000000,1230,sector_17_ulwe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8943.08943089431,3
4500000,599,sector_17_ulwe,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,7512.520868113523,2
8800000,980,sector9_kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8979.591836734693,3
16500000,1654,sector9_kamothe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9975.816203143893,3
16800000,1665,sector_17_ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,10090.09009009009,3
16299999,1640,sector_17_ulwe,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9939.023780487805,3
15500000,1650,sector_17_ulwe,3,0,1,1,1,1,1,1,0,0,0,0,0,0,0,9393.939393939394,4
4900000,980,taloja,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,5000.0,2
3400000,730,rutu_enclave,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4657.534246575343,2
4800000,1020,taloja_panchanand,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,4705.882352941177,2
6200000,1075,virar_west,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,5767.441860465116,3
33700000,1600,chembur,3,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21062.5,1
50100000,2800,central_avenue,4,0,0,0,1,1,1,0,0,0,0,0,0,0,0,17892.85714285714,2
10700000,715,chembur,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14965.034965034965,1
15000000,1016,chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,14763.779527559054,1
18500000,1000,chembur,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,18500.0,2
17600000,1100,chembur,2,0,0,0,1,0,1,0,0,0,0,0,0,0,0,16000.0,1
5000000,578,sector_20_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8650.519031141868,2
5000000,650,sector_22_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7692.307692307692,2
4000000,600,sector_21_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6666.666666666667,2
5000000,600,sector_22_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8333.333333333334,2
6250000,625,sector_18_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,10000.0,2
4800000,600,sector_22_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8000.0,2
3800000,560,sector_5_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6785.714285714285,2
3600000,580,sector_6a_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6206.896551724138,2
4400000,530,sector_11_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,8301.88679245283,2
5000000,650,sector_18_ulwe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,7692.307692307692,2
9000000,1450,sector_21_kamothe,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6206.896551724138,2
2600000,380,sector_12_kamothe,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,6842.105263157895,2
2600000,400,navi_basti,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6500.0,0
21000000,620,azad_nagar,2,0,0,0,1,1,1,0,0,0,0,0,0,0,0,33870.967741935485,2
19600000,1250,chembur,2,1,0,1,1,1,1,0,1,1,1,0,0,1,0,15680.0,6
18600000,1067,sindhi_society_chembur,2,1,1,1,1,1,1,1,0,1,1,0,0,0,1,17432.052483598876,7
21500000,1200,chembur,2,1,1,1,1,0,1,1,1,0,1,1,0,1,1,17916.666666666668,8
11000000,780,kurla,2,1,1,0,1,0,0,1,0,0,1,0,0,0,0,14102.564102564103,3
13799999,1020,sahkar_nagar,2,1,1,1,1,1,1,1,1,1,1,0,0,0,0,13529.410784313726,7
14000000,671,deonar,1,1,1,1,1,0,1,1,0,0,1,1,0,1,1,20864.381520119226,7
22000000,1650,kharghar,3,0,1,1,1,1,1,1,1,1,1,0,0,1,1,13333.333333333334,9
14500000,1360,kharghar,2,0,1,1,1,0,1,1,1,0,0,0,0,1,1,10661.764705882353,6
25000000,1600,kandivali_east,3,0,1,1,1,0,1,1,1,1,1,0,1,1,1,15625.0,9
11500000,1250,kharghar,2,0,1,1,1,0,1,1,1,0,1,0,1,1,1,9200.0,8
4000000,750,taloja,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,5333.333333333333,3
2500000,450,taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5555.555555555556,1
2300000,410,taloja,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,5609.756097560976,1
45000000,1168,lower_parel,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,38527.397260273974,0
5700000,516,thane,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,11046.511627906977,1
9600000,900,jankalyan_nagar,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,10666.666666666666,3
2010000,600,badlapur,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3350.0,3
2005000,575,badlapur,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,3486.9565217391305,2
2548000,675,ambarnath,1,1,1,1,1,0,1,1,0,1,0,0,0,0,0,3774.814814814815,4
2492000,660,ambarnath,1,1,0,1,1,0,1,1,0,1,0,0,0,0,0,3775.757575757576,3
2418000,640,ambarnath,1,1,0,1,1,0,1,0,1,1,0,0,0,0,0,3778.125,3
2400000,690,ambernath_west,1,1,0,1,1,0,1,0,0,0,1,0,1,0,1,3478.2608695652175,4
21700000,900,vakola,2,1,0,1,1,1,1,0,0,0,0,0,0,0,0,24111.11111111111,2
16700000,1150,jankalyan_nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,14521.739130434782,2
2900000,350,jankalyan_nagar,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,8285.714285714286,2
11500000,950,jankalyan_nagar,2,0,0,1,1,1,0,0,0,0,1,0,0,0,0,12105.263157894737,2
4000000,620,kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6451.612903225807,4
6400000,980,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6530.6122448979595,4
6900000,950,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,1,7263.1578947368425,5
7500000,890,sector_17_ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8426.966292134832,4
5425000,619,kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8764.135702746365,3
5700000,710,kamothe,1,0,1,0,1,1,1,0,1,0,0,0,0,0,0,8028.169014084507,4
7100000,887,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8004.509582863585,4
7800000,1005,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7761.194029850746,4
5900000,950,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6210.526315789473,4
6200000,660,kamothe_sector_16,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,9393.939393939394,3
5500000,650,sector_17_ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8461.538461538461,4
5000000,650,kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7692.307692307692,4
4050000,638,kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6347.962382445141,4
5050000,675,kamothe,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,7481.481481481482,4
7400000,890,sector_17_ulwe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8314.606741573034,4
6800000,1006,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6759.4433399602385,4
3000000,420,kamothe,1,0,0,1,1,1,1,0,1,0,0,0,0,0,0,7142.857142857143,3
5200000,850,kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6117.64705882353,4
6700000,1005,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,6666.666666666667,4
6900000,900,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7666.666666666667,4
7950000,940,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8457.446808510638,4
5460000,620,kamothe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8806.451612903225,4
4950000,650,kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7615.384615384615,3
7000000,1000,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7000.0,4
8575000,1100,kamothe,2,0,1,1,1,1,1,0,0,0,0,0,0,0,0,7795.454545454545,3
4800000,600,kamothe,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,8000.0,3
2700000,350,sector_17_ulwe,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,7714.285714285715,4
7900000,940,kamothe,2,0,1,1,1,1,1,0,1,0,0,0,0,0,0,8404.255319148937,4
36000000,900,almeida_park,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,40000.0,2
35000000,700,khar,2,0,0,1,1,0,1,1,0,1,1,0,0,0,0,50000.0,4
30000000,850,bandra_west,2,0,0,0,1,1,1,0,0,1,0,0,0,0,0,35294.117647058825,3
35000000,800,pali_hill,2,0,0,0,0,0,1,1,0,1,0,0,1,0,1,43750.0,5
35000000,800,15th_road,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,43750.0,1
14500000,989,chembur,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,14661.274014155713,9
14900000,1550,kharghar,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,9612.90322580645,0
3700000,550,sector13_kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6727.272727272727,2
2700000,416,sector_20_kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,6490.384615384615,2
3850000,510,kharghar,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,7549.019607843137,3
2850000,305,kharghar,1,0,1,1,1,1,1,1,1,1,1,0,0,1,0,9344.262295081968,8
12100000,1251,kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,9672.262190247802,9
6800000,989,kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6875.631951466127,9
6000000,850,kharghar,2,0,1,1,1,1,1,0,1,0,0,0,0,1,1,7058.823529411765,6
6850000,989,kharghar,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,6926.18806875632,9
5500000,900,kharghar,2,0,0,0,1,1,0,0,0,0,0,0,0,0,0,6111.111111111111,1
9200000,1500,sector_21_kharghar,3,0,0,1,0,1,1,0,0,0,0,0,0,0,0,6133.333333333333,2
5000000,650,sector_12_kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,7692.307692307692,2
17500000,1750,kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10000.0,10
9400000,1240,kharghar,2,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7580.645161290323,10
16500000,1560,kharghar,3,0,1,1,1,1,1,1,1,1,1,1,0,1,1,10576.923076923076,10
3700000,640,kharghar,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,5781.25,2
2700000,350,sector_21_kharghar,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,7714.285714285715,2
8000000,1050,kharghar,2,0,1,1,1,1,1,0,1,1,1,1,0,1,1,7619.047619047619,9
22000000,1770,kharghar,3,0,1,1,1,1,1,1,1,0,1,0,1,1,1,12429.378531073446,9
10200000,1230,kharghar,2,0,1,1,1,0,1,1,1,0,1,0,0,1,1,8292.682926829268,7
3100000,450,kharghar,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,6888.888888888889,3
5500000,655,kharghar,1,0,1,1,1,1,1,0,1,0,0,0,0,1,1,8396.946564885497,6
32799999,780,santacruz_west,2,1,1,0,0,0,0,0,0,1,1,0,0,0,0,42051.28076923077,3
11000000,550,vivek_vidyalaya_marg,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,20000.0,1
12000000,510,goregaon_west,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23529.41176470588,0
17000000,1270,goregaon_west,2,0,0,0,0,0,0,0,0,1,0,0,0,0,1,13385.826771653543,2
2900000,558,vasai_east,1,1,0,1,1,0,1,1,0,0,1,0,0,0,0,5197.132616487455,3
36100000,1237,nahur,3,1,1,1,1,0,1,1,0,0,1,1,0,1,1,29183.508488278094,7
3682000,715,badlapur_west,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0,5149.650349650349,4
11600000,1179,thane_west,2,1,1,1,1,1,1,1,1,1,0,1,0,1,1,9838.846480067854,9
2100000,495,thane,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4242.424242424242,1
2700000,570,panvel,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4736.8421052631575,1
3600000,575,kalyan,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,6260.869565217391,1
2865000,675,badlapur_east,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,4244.444444444444,1
2374000,634,ambernath_west,1,1,1,1,1,0,1,1,1,0,1,0,0,0,0,3744.4794952681386,5
5200000,580,mira_bhayandar,1,0,0,1,1,1,1,1,0,1,1,0,1,1,0,8965.51724137931,7
14000000,1185,malad_west,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,11814.345991561182,9
62500000,2665,goregaon_west,3,0,1,1,1,0,1,1,1,0,1,1,1,1,1,23452.157598499063,9
26500000,1305,malad_west,3,0,1,1,1,0,1,1,1,1,1,1,0,1,1,20306.513409961684,9
13000000,995,malad_west,2,0,1,1,1,0,1,1,1,1,1,1,0,1,1,13065.326633165829,9
10600000,1014,malad_west,2,1,1,1,1,1,1,1,0,0,1,0,0,1,1,10453.648915187377,7
11000000,756,juhu,2,0,1,1,1,1,1,1,1,1,1,0,0,1,1,14550.26455026455,9
3985000,670,kalyan,1,1,0,1,1,1,1,1,0,1,1,1,0,1,1,5947.761194029851,8
2200000,500,naigaon_east,1,0,1,1,1,0,1,0,0,0,1,0,0,0,1,4400.0,4
2300000,500,naigaon_east,1,0,1,1,1,0,1,0,0,0,1,0,0,0,0,4600.0,3
2650000,673,ambarnath,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1,3937.592867756315,9
4600000,650,mira_road_east,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,7076.923076923077,3
5000000,735,ulwe,1,1,0,1,1,0,1,0,0,0,0,0,0,0,0,6802.721088435374,1
7200000,952,sector_21_ulwe,2,1,0,1,1,0,1,0,0,0,0,0,0,0,0,7563.0252100840335,1
72000000,1141,bandra_east,3,1,0,0,0,0,0,0,0,0,0,0,0,0,1,63102.54163014899,1
6100000,1150,dronagiri,2,0,0,1,1,0,1,0,0,0,0,0,1,0,0,5304.347826086957,2
18500000,1250,nerul,2,1,1,1,1,0,1,1,1,0,0,0,1,1,0,14800.0,6
4700000,650,karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,7230.7692307692305,6
4100000,690,karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,5942.028985507246,5
4000000,670,karanjade,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,5970.149253731343,5
4300000,654,karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,6574.923547400612,6
3950000,630,karanjade,1,1,0,1,1,1,1,0,0,1,1,0,1,1,0,6269.841269841269,6
3850000,635,karanjade,1,1,0,1,1,1,1,0,0,1,1,1,1,1,0,6062.992125984252,7
22500000,1750,sanpada,3,1,0,1,1,0,1,0,0,1,1,0,1,1,0,12857.142857142857,5
17000000,1250,sanpada,2,1,0,1,1,0,1,0,0,1,0,0,1,1,0,13600.0,4
6000000,687,sector_18_ulwe,1,1,1,1,1,0,1,0,1,1,1,1,0,0,0,8733.624454148472,6
11100000,1310,sector_8_ulwe,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8473.282442748092,10
3500000,690,dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,5072.463768115942,6
5200000,1070,dronagiri,2,0,1,1,1,1,1,1,1,1,1,1,1,1,1,4859.813084112149,11
5800000,540,ulwe,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,10740.74074074074,2
6200000,1135,ulwe,2,1,0,1,1,1,1,0,0,1,0,0,1,0,0,5462.555066079295,4
27500000,3000,sector_3_ulwe,4,0,1,1,1,1,1,1,1,1,1,1,0,1,1,9166.666666666666,10
15500000,1500,sector_3_ulwe,3,0,0,1,1,0,1,1,1,1,1,0,0,1,1,10333.333333333334,7
13799999,1440,sector_3_ulwe,2,0,1,1,1,0,1,1,1,1,1,0,0,1,1,9583.332638888889,8
3400000,704,dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4829.545454545455,6
3500000,688,dronagiri,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,5087.209302325581,7
5200000,667,sector_17_ulwe,1,0,0,1,1,0,1,1,0,1,1,0,0,0,0,7796.101949025488,4
2400000,625,dronagiri,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,3840.0,6
4900000,650,sector_23_ulwe,1,0,1,1,1,1,1,1,1,0,1,0,1,0,0,7538.461538461538,7
4500000,610,ulwe,1,1,0,1,1,1,1,1,0,0,1,0,1,1,0,7377.049180327869,6
14500000,1560,ulwe,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,9294.871794871795,11
8200000,1150,sector_17_ulwe,2,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7130.434782608696,10
29500000,2130,nerul,3,0,1,1,1,1,1,1,0,1,1,1,1,1,1,13849.765258215963,10
4900000,665,sector_17_ulwe,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,7368.421052631579,10
5000000,1155,dronagiri,2,1,0,1,1,1,1,1,0,0,1,0,1,1,0,4329.004329004329,6
5300000,1120,dronagiri,2,1,1,1,1,1,1,1,0,0,1,0,1,1,1,4732.142857142857,8
7000000,1000,sector_17_ulwe,2,1,0,1,1,1,1,1,1,1,1,1,0,1,0,7000.0,8
3588000,690,sector_23_ulwe,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,5200.0,9
3800000,655,sector_17_ulwe,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,5801.526717557252,8
3500000,655,sector_17_ulwe,1,0,0,1,1,1,1,1,0,1,1,1,0,1,0,5343.511450381679,7
3700000,650,ulwe_sector_19,1,0,0,1,1,1,1,1,0,0,1,1,0,1,0,5692.307692307692,6
8500000,1220,ulwe,2,1,1,1,1,1,1,1,0,1,1,1,0,1,1,6967.213114754099,9
4900000,700,ulwe,1,1,1,1,1,1,1,1,0,0,1,1,0,1,0,7000.0,7
5400000,547,ghodbunder_road,1,1,0,1,1,0,1,0,0,1,0,0,0,0,0,9872.029250457039,2
60100000,1435,juhu,3,1,1,1,1,0,1,0,0,1,0,0,0,1,1,41881.533101045294,5
3000000,650,dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,0,0,4615.384615384615,4
3650000,665,dronagiri,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,5488.721804511279,2
4200000,690,dronagiri,1,1,0,1,1,1,1,0,0,0,1,0,1,1,0,6086.95652173913,5
3001000,675,dronagiri,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,4445.925925925926,7
6800000,1250,panvel,2,1,1,1,1,0,1,1,1,1,1,1,0,1,1,5440.0,9
3300000,625,karanjade,1,1,0,1,1,0,1,0,0,0,1,0,0,0,0,5280.0,2
2850000,530,karanjade,1,1,0,1,1,1,1,0,0,1,1,1,0,1,0,5377.358490566037,6
2100000,395,karanjade,1,1,0,1,1,1,1,0,0,1,1,0,0,1,0,5316.455696202532,5
6300000,1090,karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,5779.816513761468,6
6400000,1010,karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,6336.633663366337,6
6000000,1010,karanjade,2,1,0,1,1,1,1,0,0,1,1,1,0,1,0,5940.59405940594,6
4000000,568,bhiwandi,2,1,1,1,1,1,1,1,0,1,1,0,0,1,0,7042.2535211267605,7
7500000,1107,vasai,3,1,0,1,1,0,1,0,0,0,1,0,0,0,0,6775.067750677506,2
2580000,605,nala_sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,4264.462809917355,8
3594000,850,nala_sopara,2,1,1,1,1,0,1,1,0,1,1,1,0,1,1,4228.235294117647,8
5760000,778,vasai,2,1,0,1,1,1,1,1,0,0,1,0,0,0,0,7403.598971722365,4
6952000,802,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,8668.329177057356,10
2451000,570,nala_sopara,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,4300.0,8
6137000,829,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7402.895054282268,10
5600000,710,mira_road_east,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,7887.3239436619715,10
8600000,1227,bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7008.9649551752245,10
8100000,1108,bhiwandi,3,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7310.4693140794225,10
8100000,1032,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7848.837209302325,10
7500000,985,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7614.213197969543,10
6800000,880,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7727.272727272727,10
6200000,829,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,7478.8902291917975,10
5600000,802,bhiwandi,2,1,1,1,1,1,1,1,1,1,1,1,0,1,1,6982.543640897756,10
6000000,709,nala_sopara,2,1,1,1,1,1,1,1,1,1,1,1,0,1,0,8462.62341325811,9
4100000,534,nala_sopara,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,7677.902621722847,9
4800000,965,nala_sopara,2,1,0,1,1,1,1,1,0,1,1,0,0,0,0,4974.093264248705,5
